id_microrregiao,ano,total_valor_producao,treatment,avg_precipitacao_total_month_1,avg_precipitacao_total_month_2,avg_precipitacao_total_month_3,avg_precipitacao_total_month_4,avg_precipitacao_total_month_5,avg_precipitacao_total_month_6,avg_precipitacao_total_month_7,avg_precipitacao_total_month_8,avg_precipitacao_total_month_9,avg_precipitacao_total_month_10,avg_precipitacao_total_month_11,avg_precipitacao_total_month_12,avg_pressao_atm_hora_month_1,avg_pressao_atm_hora_month_2,avg_pressao_atm_hora_month_3,avg_pressao_atm_hora_month_4,avg_pressao_atm_hora_month_5,avg_pressao_atm_hora_month_6,avg_pressao_atm_hora_month_7,avg_pressao_atm_hora_month_8,avg_pressao_atm_hora_month_9,avg_pressao_atm_hora_month_10,avg_pressao_atm_hora_month_11,avg_pressao_atm_hora_month_12,avg_temperatura_bulbo_month_1,avg_temperatura_bulbo_month_2,avg_temperatura_bulbo_month_3,avg_temperatura_bulbo_month_4,avg_temperatura_bulbo_month_5,avg_temperatura_bulbo_month_6,avg_temperatura_bulbo_month_7,avg_temperatura_bulbo_month_8,avg_temperatura_bulbo_month_9,avg_temperatura_bulbo_month_10,avg_temperatura_bulbo_month_11,avg_temperatura_bulbo_month_12,avg_umidade_rel_month_1,avg_umidade_rel_month_2,avg_umidade_rel_month_3,avg_umidade_rel_month_4,avg_umidade_rel_month_5,avg_umidade_rel_month_6,avg_umidade_rel_month_7,avg_umidade_rel_month_8,avg_umidade_rel_month_9,avg_umidade_rel_month_10,avg_umidade_rel_month_11,avg_umidade_rel_month_12,avg_vento_velocidade_month_1,avg_vento_velocidade_month_2,avg_vento_velocidade_month_3,avg_vento_velocidade_month_4,avg_vento_velocidade_month_5,avg_vento_velocidade_month_6,avg_vento_velocidade_month_7,avg_vento_velocidade_month_8,avg_vento_velocidade_month_9,avg_vento_velocidade_month_10,avg_vento_velocidade_month_11,avg_vento_velocidade_month_12
15007,2007,3427.0,0,0.4497311827956984,0.567115097159941,0.5497975708502013,0.6841225626740945,0.3737127371273711,0.2055646481178395,0.382178217821782,0.0856127886323268,0.1234875444839858,0.0808510638297872,0.2818181818181818,0.9294117647058822,1008.0779569892474,1009.195665171898,1008.3823211875848,1008.9952646239548,1008.6934959349586,1009.8260229132562,1010.0269801980204,1009.0996447602136,1009.5302491103208,1009.6372340425532,1006.4378787878788,1006.4411764705884,26.921236559139768,25.74902840059792,25.682186234817824,25.95891364902508,26.558943089430883,26.454991816693934,26.504950495049517,26.98880994671403,27.061209964412804,26.39574468085106,27.38333333333333,26.700000000000003,82.81854838709685,85.7683109118087,87.20647773279359,86.33565459610021,83.96747967479676,81.4451718494272,80.8886138613861,77.6323268206039,76.9537366548044,79.91489361702129,76.62121212121211,83.58823529411764,1.1505376344086025,1.098654708520179,0.7392712550607293,0.8593314763231193,0.875609756097561,0.8939443535188214,1.0665841584158406,1.196269982238011,1.4682709447415336,1.4872340425531916,1.8015151515151508,1.74375
15008,2003,17702.0,0,0.4049999999999998,0.5592875318066158,0.6793010752688171,0.4786111111111113,0.353432032301481,0.2119944211994422,0.2387096774193551,0.0827956989247312,0.1336111111111111,0.0712365591397849,0.1140804597701148,0.2677419354838708,1005.04,1005.7590330788804,1005.6426075268814,1005.9394444444443,1006.0675639300129,1006.4143654114368,1007.619758064517,1007.554569892472,1006.3758333333336,1004.7723118279564,1003.980603448276,1004.5650537634416,27.15,25.110178117048328,25.16451612903226,25.519861111111137,25.802960969044424,26.18340306834031,26.09489247311824,26.282661290322583,26.476527777777783,26.81666666666668,27.12586206896552,26.629166666666656,78.99999999999999,89.4452926208652,88.39247311827955,88.02916666666674,86.44279946164201,82.59832635983257,80.8521505376345,80.45295698924734,79.34305555555552,77.1008064516129,75.8017241379311,79.12903225806444,2.8875,2.2068702290076327,2.0922043010752662,1.9891666666666663,2.006864064602961,2.146025104602512,2.4920698924731184,2.6274193548387115,2.83513888888889,3.00510752688172,2.7922413793103447,2.5021505376344075
15008,2004,25481.0,1,0.5337819650067294,0.4917985611510789,0.6252688172043016,0.5924157303370782,0.2330645161290323,0.2242002781641168,0.350134770889488,0.2002695417789758,0.0832869080779944,0.0966352624495288,0.0101408450704225,0.0970027247956403,1004.6707940780624,1005.7794244604316,1004.9333333333336,1005.0433988764042,1005.8458333333336,1007.9919332406128,1007.009838274932,1007.8629380053908,1005.9580779944288,1004.7550471063256,1004.1032394366196,1004.3288828337876,25.956796769851923,24.990071942446047,25.367204301075272,25.878651685393265,26.418951612903207,25.78525730180805,25.54380053908356,25.852156334231804,26.520334261838407,26.74226110363389,27.252253521126736,26.940463215258852,84.77388963660825,88.94100719424455,88.61693548387102,86.75842696629218,83.37231182795706,82.5465924895689,83.08086253369265,82.25471698113216,78.9651810584959,77.06729475100944,73.6098591549296,76.75476839237062,2.304710632570656,1.8505035971223012,1.8537634408602144,1.915730337078652,2.2081989247311813,2.131571627260084,2.174528301886792,2.4745283018867945,2.921448467966573,2.8759084791386256,3.040140845070422,2.5115803814713886
15008,2005,32458.0,0,0.3954054054054053,0.485846153846154,0.4669376693766931,0.4123249299719891,0.4897196261682244,0.1997122302158275,0.1759562841530055,0.0924346629986244,0.0486486486486486,0.0654494382022473,0.0187074829931972,0.0757042253521126,1003.9264864864866,1004.0140000000008,1005.5418699186994,1005.1739495798316,1005.4169781931462,1006.3572661870504,1007.6930327868852,1006.7458046767542,1006.2324324324322,1005.0719101123595,1003.4073129251698,1003.1926056338026,26.625675675675684,26.014153846153857,25.790243902439038,25.721428571428568,25.9082554517134,26.315827338129484,26.414890710382515,26.811554332874817,27.169069069069085,27.303792134831475,27.84506802721089,26.85070422535212,80.99594594594579,86.23076923076928,87.82791327913273,88.36414565826333,87.1479750778816,82.85755395683465,80.06557377049174,78.63136176066021,74.60060060060064,74.64466292134841,72.81972789115635,79.8855633802817,2.220540540540541,1.975846153846154,1.8776422764227627,1.834733893557423,1.7680685358255457,2.1266187050359693,2.222677595628413,2.6603851444291613,3.2280780780780773,3.1352528089887617,3.0595238095238098,2.185915492957743
15008,2006,42498.0,0,0.1416988416988417,0.4305418719211821,0.4942934782608699,0.3595238095238091,0.3560396039603961,0.188038942976356,0.1517520215633423,0.1945945945945943,0.0481223922114047,0.1041722745625842,0.1949720670391061,0.2256410256410255,1003.8233590733586,1004.595812807882,1005.3546811397564,1004.5139880952372,1006.4561855670112,1006.9532684283724,1007.535714285714,1006.6858108108108,1006.4436717663416,1004.5690444145353,1003.873324022346,1005.068091168092,26.73166023166024,26.42266009852217,25.57734056987789,25.491964285714253,25.470274914089337,26.070236439499336,26.26940700808625,26.58527027027028,27.05646731571629,27.51897711978468,26.89413407821231,26.6988603988604,82.44787644787641,82.72167487684735,86.86024423337861,88.19196428571422,88.11168384879724,82.04728789986089,81.2156334231807,80.01216216216211,76.39638386648117,73.62853297442798,78.02793296089395,79.23646723646718,2.2100386100386102,2.3889162561576374,1.9031249999999984,1.383928571428572,1.4835643564356442,1.8368567454798337,2.069811320754718,2.423108108108108,2.8428372739916554,2.9197846567967707,2.356983240223463,2.264245014245013
15008,2007,29310.0,0,0.256989247311828,0.4619047619047612,0.5123989218328842,0.5290681502086226,0.4143437077131261,0.1776536312849162,0.1719676549865228,0.1093117408906882,0.0542420027816412,0.0889784946236559,0.0942976356050069,0.3836021505376346,1004.7357526881724,1005.8937500000004,1005.096226415094,1005.6695410292076,1005.5422192151552,1006.91033519553,1007.074258760108,1006.2609986504729,1006.5653685674544,1004.7124999999992,1003.5513212795552,1004.0138440860212,26.781989247311824,25.2096726190476,25.28530997304584,25.494853963838647,26.02246278755073,26.134217877094965,26.171024258760102,26.530364372469634,26.78567454798333,26.824999999999985,27.24659248956883,26.0236559139785,81.88172043010758,88.2619047619047,88.15498652291096,88.14742698191942,85.77537212449258,81.9818435754189,81.7169811320756,78.93657219973011,77.07927677329624,76.32123655913983,74.94019471488174,83.02956989247315,2.160483870967744,1.8031249999999983,1.6382749326145545,1.5824756606397783,1.6867388362652207,2.0258379888268174,2.128571428571428,2.7721997300944663,2.8660639777468733,2.648521505376342,2.7390820584144646,1.90712365591398
15012,2007,160216.0,0,,,,,,,,,,0.1280701754385965,0.2022573363431152,0.3394202898550728,,,,,,,,,,1004.9280701754384,1007.3316027088028,1003.9986956521736,,,,,,,,,,26.53903508771932,27.65191873589165,26.007101449275368,,,,,,,,,,79.04385964912275,74.91422121896153,83.02463768115949,,,,,,,,,,1.2671052631578958,1.4733031674208137,1.0111756168359949
15017,2007,167444.0,0,,,,,,,,,,0.0179640718562874,0.0,0.0,,,,,,,,,,1000.0784431137724,999.186509040334,999.7568548387097,,,,,,,,,,27.542769230769217,27.94575799721835,26.566532258064505,,,,,,,,,,69.79384615384615,68.07371349095973,77.22446236559145,,,,,,,,,,1.9928143712574848,2.1318497913769145,1.6919354838709688
17002,2007,35861.0,0,0.6461538461538457,0.7229166666666658,0.1954239569313593,0.2447222222222221,0.1013550135501355,0.0503477051460361,0.0010781671159029,0.0005390835579514,0.0011111111111111,0.1025572005383579,0.1133333333333333,0.184447900466563,985.163076923077,985.1869047619052,984.3269179004044,984.955416666667,984.9726287262872,986.5816411682896,986.2376010781669,985.5199460916435,985.3388888888885,983.6059219380896,982.7355072463762,983.354587869362,25.47615384615384,24.68943452380951,24.998654104979813,24.897361111111103,25.246612466124684,24.282614742698183,24.91778975741237,25.34946091644204,26.80458333333333,25.684522207267857,25.573188405797083,25.65132192846036,85.55384615384614,86.63392857142857,85.4683714670256,86.51388888888883,80.45121951219515,73.89707927677321,68.07547169811333,56.592991913746594,54.91666666666662,75.33243606998639,78.36086956521741,80.01244167962673,0.9561538461538462,1.0431547619047614,0.8149394347240912,0.8405555555555557,0.7976964769647693,1.1012517385257294,1.0316711590296503,1.4311320754716983,1.3863888888888891,0.8825033647375504,0.901739130434783,0.9381026438569208
17005,2006,44860.0,0,,,,,,,,,,,,0.3666121112929619,,,,,,,,,,,,982.4024549918166,,,,,,,,,,,,26.210965630114597,,,,,,,,,,,,80.54337152209497,,,,,,,,,,,,1.3617021276595744
17005,2007,49747.0,1,0.2731372549019609,0.4534226190476192,0.1723905723905723,0.0323611111111111,0.0,0.0,0.0002695417789757,0.0,0.0141666666666667,0.1665322580645163,0.2468656716417912,0.2315860215053761,981.2678431372552,981.09494047619,980.8043097643099,981.101388888889,981.585801217038,983.693310104529,983.0873315363887,982.7225741239891,981.9065972222216,979.3758064516121,978.8523134328352,979.577755376344,26.25480392156864,24.840104166666677,26.055824915824893,26.415138888888887,26.22440838404331,24.40236933797909,24.83045822102428,25.658221024258797,27.481319444444438,28.34529569892469,26.56305970149252,25.94637096774193,81.89411764705878,87.1681547619048,78.12861952861951,77.12916666666675,67.93373901284649,62.240418118466856,57.24258760107815,45.241239892183216,44.18207088255732,55.67338709677422,74.3283582089553,78.2318548387097,1.3922549019607835,1.4316964285714284,1.371851851851852,1.0738194444444442,1.3271129141311704,1.3739372822299667,1.3107816711590292,1.8950808625336943,1.8506944444444424,1.695497311827958,1.3695522388059698,1.28212365591398
17006,2004,143617.0,0,,,,,,,,,,,,0.5140350877192984,,,,,,,,,,,,977.6935672514614,,,,,,,,,,,,25.825806451612905,,,,,,,,,,,,77.6041055718475,,,,,,,,,,,,1.479178885630498
17006,2005,136771.0,1,0.3413189771197844,0.3576751117734723,0.3685060565275915,0.2500695410292073,0.061021505376344,0.0,0.0,0.0,0.111018131101813,0.1286956521739131,0.4407643312101912,0.4518817204301078,977.1503364737549,977.2338301043213,978.7606998654104,978.6043115438108,979.3379032258058,980.4155555555556,981.6722745625833,979.9126344086022,978.4365411436556,977.388550724638,976.0544585987265,976.8471774193546,26.29569313593539,26.66378539493293,25.86567967698521,27.125312934631424,26.695295698924728,27.17708333333332,26.62611036339167,28.931317204301045,29.957182705718264,28.391014492753648,26.3671974522293,25.935080645161296,77.48721399730826,76.8777943368108,80.63660834454913,72.8094575799721,65.84946236559145,55.61250000000003,46.76581426648723,36.84005376344091,42.264993026499305,59.773913043478245,74.65286624203817,75.74462365591408,1.6122476446837135,1.6861400894187786,1.4895020188425283,1.7055632823365787,2.0059139784946227,2.3043055555555574,2.421938088829072,2.781854838709676,2.331380753138076,1.6243478260869555,1.6560509554140133,1.4553763440860217
17006,2006,98928.0,0,0.232258064516129,0.5373913043478261,0.525815217391305,0.5552238805970142,0.1949806949806949,0.0,0.0,0.0027063599458728,0.2702928870292888,0.1930107526881715,0.1680224403927068,0.3795093795093796,977.014247311828,977.8907826086962,978.3993206521736,978.2016417910453,980.1885714285712,981.260361613352,981.4176312247648,979.692692828146,978.9620641562061,977.5251344086017,977.0619915848522,978.2813852813853,26.88911290322581,25.739478260869543,25.9252717391304,25.387910447761215,26.13142857142855,26.24367176634216,26.685464333781965,28.662516914749663,28.822594142259423,27.465591397849455,26.851472650771388,26.53304473304473,69.64516129032262,77.3634782608695,77.42391304347832,79.62238805970142,71.01512605042019,52.92767732962454,47.83849259757738,39.51150202976992,50.63179916317992,68.40994623655908,70.77279102384303,74.12409812409811,1.4530913978494633,1.4074782608695655,1.3021739130434773,1.1841791044776109,1.4592664092664072,2.191237830319889,2.124360699865407,2.475778078484439,2.019804741980471,1.5595430107526884,1.7283309957924264,1.4600288600288596
17006,2007,103674.0,0,0.3761194029850747,0.670737155621743,0.263292847503374,0.1719879518072287,0.0310631229235879,0.0,0.0,0.0,0.0721334259902712,0.0537012113055182,0.3680769230769231,0.2245967741935481,980.4159914712153,984.442293373045,983.7238191632912,983.7321536144577,983.0627076411955,982.2978922716626,980.2477792732163,982.3368316831672,984.3019926199252,982.5802826379535,982.8369082125598,982.6457661290326,26.301172707889123,24.938123603871915,26.695748987854248,26.638403614457857,27.699086378737544,27.73618266978921,27.573216689098228,28.74230038022812,28.967407922168174,28.441184387617728,26.804423076923094,26.539247311827967,77.41471215351814,84.41176470588236,74.73954116059376,76.61144578313274,66.35714285714297,48.844262295081904,44.04710632570664,37.49619771863111,44.56636553161919,58.59353970390314,74.14230769230771,74.56182795698916,1.3927505330490435,1.196574832464631,1.1709851551956802,1.135918674698796,1.2935215946843868,2.22751756440281,2.289905787348584,2.6263558515699343,2.028630993745655,1.5302826379542396,1.1093346573982104,1.232190860215052
17008,2005,85673.0,0,,,0.4260089686098653,0.0618181818181818,0.0322056833558863,0.000558659217877,0.0002706359945872,0.0,0.0540772532188841,0.1308605341246291,0.9892857142857148,0.4923705722070843,,,979.2820627802696,979.4885314685314,980.5148849797024,981.982262569832,983.3293640054131,981.4196185286103,979.4645207439193,977.728041543028,977.052976190476,977.535013623978,,,25.408520179372207,26.56867132867129,25.02733423545336,24.258100558659223,23.41677943166442,25.71975476839235,28.464520743919888,29.06913946587538,24.557738095238086,25.32792915531337,,,86.17189835575475,78.88811188811195,74.2029769959404,70.02513966480448,62.660351826792976,53.15531335149864,49.274678111588,54.31899109792282,85.89285714285715,81.07493188010898,,,1.4641255605381147,1.5057342657342658,1.787357954545453,2.061473087818699,1.907204116638078,1.88392370572207,2.0028612303290405,1.8256676557863492,1.4196428571428568,1.5798365122615818
17008,2006,65104.0,1,0.1673024523160763,0.1720353982300885,0.4818810511756574,0.216666666666667,0.0078431372549019,0.0008559201141226,0.0,0.0,0.0428571428571428,0.173997233748271,0.4485021398002845,0.2657817109144541,977.736239782016,978.305663716814,978.7764868603042,978.8166666666671,981.2892307692315,982.9564907275325,982.9895027624317,980.9328729281768,979.9414285714284,978.3359612724755,977.8527817403703,978.8834808259587,26.860113960113935,26.063055062166963,25.95975103734439,25.428983308042504,25.11696832579185,27.317551020408168,27.73507246376813,33.214176245210744,30.47433628318585,26.783402489626543,26.077746077032824,26.177138643067845,72.91008174386907,79.4991150442478,80.96403872752413,81.78333333333325,73.42222222222217,67.0427960057062,62.613259668508256,53.6850828729282,53.48,71.9557399723375,76.03281027104131,76.82743362831857,1.7384196185286105,1.519115044247788,1.423651452282156,1.4086363636363648,1.5492156862745097,1.797289586305279,1.688259668508289,1.779558011049724,1.9004297994269337,1.6977869986168757,1.624821683309558,1.4585545722713842
